,Name,Compound,Description,Duration,End,Negative,Neutral,Positive,Price(USD),ROI(Pct),Start,Ticker,Timezone
n,MinerDog,,MinerDog coin pays you monthly dividends in Ether from profits of our crypto mining operations,73 days 23:59:59.000000000,2018-02-28 23:59:59,,,,0.0,-1.0,2017-12-17 00:00:00,MDC,UTC+0
n,NapoleonX,,The first 100 algorithmic crypto asset manager,37 days 11:59:59.000000000,2018-02-28 23:59:59,,,,0.25,-0.7511,2018-01-22 12:00:00,NPX,UTC+1
n,CryptoHawk,,The worlds first AllinOne solution for cryptocurrencies,58 days 23:59:59.000000000,2018-02-28 23:59:59,,,,0.01,-0.9799,2018-01-01 00:00:00,HAWK,UTC+1
n,KYC.LEGAL,,KYCLEGAL is the identity verification platform on a blockchain,92 days 00:00:00.000000000,2018-03-01 00:00:00,,,,0.0,0.0,2017-11-29 00:00:00,KYC,UTC+0
n,Corusblock,,Corusblock is the next generation of cryptocurrency Lending staking mining in best performance This is Corusblock,28 days 00:00:00.000000000,2018-03-01 00:00:00,,,,0.01,-0.9872,2018-02-01 00:00:00,CBC,UTC+0
n,WaterTech,,Affordable clean water for everyone under the sun,39 days 00:00:00.000000000,2018-03-01 00:00:00,,,,0.0,0.0,2018-01-21 00:00:00,WATR,UTC+0
n,MedicalChain,,Blockchain technology for secure storage and transfer of electronic health records It provides the infrastructure for digital health applications,28 days 00:00:00.000000000,2018-03-01 00:00:00,,,,0.01,-0.9775,2018-02-01 00:00:00,MTN,UTC+0
n,e-Chat,,Blockchainbased decentralized secure messenger and fastestgrowing social network,52 days 00:00:00.000000000,2018-03-01 12:00:00,,,,0.0,0.0,2018-01-08 12:00:00,ECHT,UTC+0
n,Electrify.asia,,ELECTRIFY is the first retail electricity marketplace in SoutheastAsia addressing the need for transparency and security,16 days 00:01:00.000000000,2018-03-01 21:26:00,,,,0.0,0.0,2018-02-13 21:25:00,ELEC,UTC+0
n,Helbiz Coin,,A Mobility Ecosystem set to reshape how we get from A to B making use of Blockchain Technology,37 days 00:00:00.000000000,2018-03-04 09:00:00,,,,0.0,0.0,2018-01-26 09:00:00,HBZ,UTC--5
n,Daneel,,Daneel purpose is to bring data intelligence into the crypto jungle,35 days 00:00:00.000000000,2018-03-05 13:21:00,,,,0.0,0.0,2018-01-29 13:21:00,DAN,UTC+0
n,IP Sharing Exchange,,IPSX is the first truly decentralized IP Sharing Exchange that will create a distributed network layer,5 days 00:00:00.000000000,2018-03-05 15:00:00,,,,0.0,0.0,2018-02-28 15:00:00,IPSX,UTC+2
n,Jet8,,JET8 is a decentralized mobile engagement network connecting influencers audiences and brands through the value of social currency,6 days 17:59:00.000000000,2018-03-06 23:59:00,,,,0.0,-0.9965,2018-02-28 06:00:00,J8T,UTC+0
n,Havven,,A decentralised payment network and stable coin,6 days 23:59:00.000000000,2018-03-06 23:59:00,,,,0.25,-0.5064,2018-02-28 00:00:00,HAV,UTC--8
n,Serenity,,The First Blockchain Escrow for Financial Markets,41 days 23:59:59.000000000,2018-03-07 23:59:59,,,,0.01,-0.9184,2018-01-25 00:00:00,SRNT,UTC+0
n,PHI Token,,The Alibaba of Wealth Management PHI means Platform for Hybrid Investments but also Hybrid Platform for Investing,5 days 00:00:00.000000000,2018-03-08 08:00:00,,,,0.0,0.0,2018-03-03 08:00:00,PHI,UTC+0
n,Telegram,,UltraFast Blockchain technology from Telegram messenger,0 days 01:00:00.000000000,2018-03-08 11:00:00,,,,0.0,0.0,2018-03-08 10:00:00,GRAM,UTC+0
n,Dogezer,,DoSoftwareTogether  Dogezer is a software development platform that allows team members to become product investors by investing their time and labor,52 days 00:00:00.000000000,2018-03-08 13:00:00,,,,0.0,0.0,2018-01-15 13:00:00,DGZ,UTC+0
n,Ocean protocol,,Ocean Protocol is an ecosystem for sharing data and associated services,2 days 00:00:00.000000000,2018-03-09 01:07:00,,,,0.0,0.0,2018-03-07 01:07:00,OCN,UTC+0
n,Ethic Hub,,Decentralized Crowdlending  Maximize returns from your money,29 days 00:00:00.000000000,2018-03-09 15:24:00,,,,0.0,0.0,2018-02-08 15:24:00,Ethix,UTC+1
n,Safe Haven,,The first inheritable digital asset,14 days 00:00:00.000000000,2018-03-10 00:00:00,,,,0.0,-0.9976,2018-02-24 00:00:00,SHA,UTC+0
n,Cryptotask,,First fully scalable decentralized freelance task market,35 days 00:00:00.000000000,2018-03-10 12:00:00,,,,0.0,0.0,2018-02-03 12:00:00,CTF,UTC+1
n,Scrinium,,The future of portfolio investment,28 days 00:00:00.000000000,2018-03-11 00:00:00,,,,0.0,0.0,2018-02-11 00:00:00,SCR,UTC+0
n,Sp8de,,Sp8de is a blockchainbased platform capable of supplying unbiased public randomness for developing and running distributed gaming apps,62 days 00:00:00.000000000,2018-03-11 10:18:00,,,,0.04,3.056,2018-01-08 10:18:00,SPX,UTC+0
n,LeadCoin,,A Decentralized Lead Sharing Network The blockchain technology feature of the LeadCoin platform enables realtime lead sharing,10 days 02:59:00.000000000,2018-03-11 12:59:00,,,,0.0,-0.9967,2018-03-01 10:00:00,LDC,UTC+2
n,Cryptaur,,dApps launchpad and global marketplace without middlemen,105 days 00:00:00.000000000,2018-03-12 00:00:00,,,,0.0,0.0,2017-11-27 00:00:00,CPT,UTC+0
n,Refereum,,Refereum cuts out the marketing middleman by directly rewarding influencers and gamers to promote and play video games,28 days 00:00:00.000000000,2018-03-12 00:00:00,,,,0.0,-0.9189,2018-02-12 00:00:00,RFR,UTC+0
n,TravelChain Project,,DECENTRALIZED DATA EXCHANGE FOR THE TRAVEL INDUSTRY where travelers and businesses profit from sharing their info,87 days 00:00:00.000000000,2018-03-12 14:00:00,,,,0.0,0.0,2017-12-15 14:00:00,TT,UTC+0
n,MyOddz.bet,,Ethereum Blockchain Betting  Gambling with Profit Share,28 days 00:00:00.000000000,2018-03-12 17:00:00,,,,0.0,0.0,2018-02-12 17:00:00,ODDZ,UTC+0
n,Prodeum,,Tracking produce on the Ethereum blockchain,52 days 00:00:00.000000000,2018-03-13 01:00:00,,,,0.0,0.0,2018-01-20 01:00:00,PIIT,UTC--5
n,Play2live,,The first decentralized streaming platform for gamers and eSports fans,21 days 00:00:00.000000000,2018-03-14 17:00:00,,,,0.0,0.0,2018-02-21 17:00:00,LUC,UTC+0
n,VISO,,VISO is a payment system that combines cryptocurrencies and traditional bank cards and terminals into one ecosystem,110 days 00:00:00.000000000,2018-03-15 00:00:00,,,,0.0,0.0,2017-11-25 00:00:00,VITO,UTC+0
n,Dragon Inc,,Bringing Gaming into the 21st Century,28 days 00:00:00.000000000,2018-03-15 08:00:00,,,,0.1,-0.9772,2018-02-15 08:00:00,DRG,UTC+0
n,SyncFab,,Decentralized hardware manufacturing Syncfab helps to make use of Smart Manufacturing Blockchain,28 days 00:00:00.000000000,2018-03-15 08:00:00,,,,0.0,-0.9895999999999999,2018-02-15 08:00:00,MFG,UTC+0
n,DENARO,,Cryptocurrency wallet and worldwide debit cards,33 days 23:59:00.000000000,2018-03-15 11:59:00,,,,0.0,0.0,2018-02-09 12:00:00,DNO,UTC+0
n,AIOM,,Medical analysis and research artificial intelligence application,28 days 00:00:00.000000000,2018-03-15 12:00:00,,,,0.0,0.0,2018-02-15 12:00:00,AIOM,UTC+2
n,Capdax,,Capdax is one of the first exchanges that introduces premium customer service social trading and infrastructure stability,28 days 00:00:00.000000000,2018-03-17 05:00:00,,,,0.0,0.0,2018-02-17 05:00:00,XCD,UTC+0
n,VALID,,VALID is a fully integrated personal data management platform,21 days 00:00:00.000000000,2018-03-17 12:00:00,,,,0.0,0.0,2018-02-24 12:00:00,VLD,UTC+0
n,eGold,,The ultimate eSports betting cryptocurrency,45 days 12:00:00.000000000,2018-03-18 20:00:00,,,,0.0,0.0,2018-02-01 08:00:00,EGL,UTC+0
n,NOAH COIN,,NOAHCOIN is Creating A Borderless World Through Blockchain to help empower people financially,108 days 00:00:00.000000000,2018-03-19 05:21:00,,,,0.0,-0.9906999999999999,2017-12-01 05:21:00,NOAH,UTC+0
n,Globitex,,An institutionalgrade cryptocurrency exchange allowing everyone to trade commodities and money market instruments for Bitcoin,37 days 00:00:00.000000000,2018-03-19 17:00:00,,,,0.0,0.0,2018-02-10 17:00:00,GBX,UTC+0
n,Opporty,,Opporty is a decentralized service marketplace and selfregulated knowledgesharing community platform,47 days 00:00:00.000000000,2018-03-20 00:00:00,,,,0.0,0.0,2018-02-01 00:00:00,OPP,UTC+0
n,AdHive,,The first AIpowered platform for influencer marketing,28 days 00:00:00.000000000,2018-03-21 14:00:00,,,,0.0,0.0,2018-02-21 14:00:00,ADH,UTC+0
n,Viewly,,Viewly is a decentralized video platform powered by blockchain and peertopeer video sharing technologies,28 days 00:00:00.000000000,2018-03-22 08:18:00,,,,0.0,0.0,2018-02-22 08:18:00,VIEW,UTC+0
n,Cappasity,,Decentralized ARVR ecosystem for 3D content exchange,28 days 00:00:00.000000000,2018-03-22 13:00:00,,,,0.0,-0.8547,2018-02-22 13:00:00,CAPP,UTC+0
n,Origami Network,,BlockchainPowered global solution that builds decentralized online marketplaces faster and easier than current models,28 days 00:00:00.000000000,2018-03-23 13:19:00,,,,0.0,-0.9679000000000001,2018-02-23 13:19:00,ORI,UTC+0
n,Crypto N Kafe,,First coffee trading ecosystem entirely supporting smallscale farmers traders roasters and retailers,66 days 00:00:00.000000000,2018-03-25 11:00:00,,,,0.0,0.0,2018-01-18 11:00:00,CNK,UTC+0
n,FundFantasy,,FundFantasy is an online social platform featuring peertopeer provablyfair simulated investing contests,28 days 00:00:00.000000000,2018-03-25 12:00:00,,,,0.0,0.0,2018-02-25 12:00:00,FUNDZ,UTC+0
n,Vestopia,,Vestopia is a decentralized peertopeer investment ecosystem connecting the mass population to wealth and investment opportunities in an unprecedented model,60 days 00:00:00.000000000,2018-03-26 00:00:00,,,,0.0,0.0,2018-01-25 00:00:00,VTP,UTC+0
n,Exenium,,EXENIUM is a fullyfunctional cryptocurrency exchange implemented as a chatbot for messengers,40 days 00:00:00.000000000,2018-03-26 00:00:00,,,,0.0,0.0,2018-02-14 00:00:00,XNT,UTC+0
n,SELFLLERY,,The Social Platform for Visual Content Monetization,21 days 00:00:00.000000000,2018-03-26 12:00:00,,,,0.0,0.0,2018-03-05 12:00:00,YOU,UTC+3
n,Gilgamesh,,KnowledgeSharing social network platform powered by Ethereum Blockchain,69 days 00:00:00.000000000,2018-03-26 16:00:00,,,,0.0,0.0,2018-01-16 16:00:00,GIL,UTC+0
n,Booleancoin,,Booleancoin Powers Boolean A News Accuracy Platform Aiming To Combat Fake News In The Media,146 days 00:00:00.000000000,2018-03-27 00:00:00,,,,0.0,0.0,2017-11-01 00:00:00,BOOL,UTC+0
n,Nami.trade,,A blockchain broker which will bring no spread no swap and no commission to traders worldwide,55 days 23:59:00.000000000,2018-03-28 23:59:00,,,,0.0,0.0,2018-02-01 00:00:00,NAC,UTC+7
n,Winco,,Solutions for the decentralization of startups financing the franchise market and the real estate market,38 days 00:01:00.000000000,2018-03-29 06:15:00,,,,0.0,0.0,2018-02-19 06:14:00,WCO,UTC--3
n,Joy Token,,Joy Token is a new development platform specifically for the creation and marketing of online casino games,30 days 00:00:00.000000000,2018-03-29 17:00:00,,,,0.0,0.0,2018-02-27 17:00:00,JOY,UTC+0
n,WAWLLET,,Worlds first multiasset wallet and personal financial passport,59 days 23:59:00.000000000,2018-03-30 09:59:00,,,,0.0,-0.9998999999999999,2018-01-29 10:00:00,WIN,UTC+0
n,CDG,,Technology which covers the treatment process of raw domestic waste and green waste from agriculture,15 days 00:00:00.000000000,2018-03-30 12:00:00,,,,0.0,0.0,2018-03-15 12:00:00,CDG,UTC+7
n,Requitix,,Trusted Token and Confidence System,39 days 00:00:00.000000000,2018-03-31 00:00:01,,,,0.0,0.0,2018-02-20 00:00:01,RQX,UTC+0
n,ENS.BID,,ENSBID focuses on offering the best identity storage and domain name service to the decentralized world of Ethereum,80 days 00:00:00.000000000,2018-03-31 01:00:00,,,,0.0,0.0,2018-01-10 01:00:00,ESB,UTC+0
n,Wikibits,,Be Part of the Next Generation Wiki,106 days 00:00:00.000000000,2018-03-31 05:00:00,,,,0.0,0.0,2017-12-15 05:00:00,WIKI,UTC+0
n,Pitch,,Entrepreneurs and Startups can Pitch Investors Live on the Platform,31 days 00:00:00.000000000,2018-03-31 05:55:00,,,,0.0,0.0,2018-02-28 05:55:00,PITCH,UTC+0
n,Thought,,Eliminate Traditional Applications with Data That Thinks,30 days 00:00:00.000000000,2018-03-31 09:00:00,,,,0.0,0.0,2018-03-01 09:00:00,THT,UTC--5
n,Crowdholding,,A Decentralized Open Innovation platform that connects entrepreneurs and supporters,150 days 00:00:00.000000000,2018-03-31 10:00:00,,,,0.0,0.0,2017-11-01 10:00:00,YUP,UTC+2
n,BitRent,,First decentralized Blockchain construction platform,127 days 00:00:00.000000000,2018-03-31 11:00:00,,,,0.0,-0.9987999999999999,2017-11-24 11:00:00,RNTB,UTC+0
n,BeefCoin,,Integrated production of organic beef from farm to table,89 days 00:00:00.000000000,2018-03-31 12:00:00,,,,0.0,0.0,2018-01-01 12:00:00,BEEF,UTC+0
n,Forty Seven Bank,,Forty Seven Bank is financial technology startup aimed at building a bridge between cryptocurrency world and the world of traditional monetary finance,135 days 00:00:00.000000000,2018-03-31 13:00:00,,,,0.15,-0.9079,2017-11-16 13:00:00,FSBT,UTC+0
n,Handelion,,Handelion is a revolutionary blockchain ecosystem for cofunded wholesale trade,106 days 00:00:00.000000000,2018-03-31 13:00:00,,,,0.0,0.0,2017-12-15 13:00:00,HION,UTC+2
n,AB-CHAIN,,ABCHAIN ADVERTISING NETWORK  Blockchain and AI for enhanced campaigns,40 days 12:00:00.000000000,2018-03-31 21:00:00,,,,48.88,138.65709999999999,2018-02-19 09:00:00,RTB,UTC+0
n,Galaxy eSolutions,,A global distribution and ecommerce marketplace for refurbished consumer electronics,31 days 11:59:00.000000000,2018-03-31 23:59:00,,,,0.0,0.0,2018-02-28 12:00:00,GES,UTC+0
n,Eroiy,,The anonymous and safe payment method of the adult industry through the infusion of Blockchain,60 days 23:59:00.000000000,2018-03-31 23:59:00,,,,0.0,0.0,2018-01-30 00:00:00,Eroiy,UTC+0
n,Skychain,,Blockchain infrastructure aimed to host train and use artificial intelligence AI in healthcare,33 days 23:59:00.000000000,2018-03-31 23:59:00,,,,0.0,0.0,2018-02-26 00:00:00,SKCH,UTC+1
n,Clearcoin,,ClearCoin is a technology company that powers the realtime buying and selling of media on decentralized applications and the broader digital environment,135 days 23:59:58.000000000,2018-03-31 23:59:59,,,,0.0,-0.9912000000000001,2017-11-16 00:00:01,XCLR,UTC--8
n,Fabric Token,,Draganddrop smart contracts,45 days 00:00:00.000000000,2018-04-01 10:00:00,,,,0.0,-0.9692000000000001,2018-02-15 10:00:00,FT,UTC+0
n,The Coffee Token,,First and only global decentralized ecosystem directly connecting coffee producers and consumers using the blockchain technology,46 days 00:00:00.000000000,2018-04-01 10:00:00,,,,0.0,0.0,2018-02-14 10:00:00,TCT,UTC--6
n,True Reply,,True Reply is the future of voicebased datacollection across IoT devices and telephones,31 days 00:00:00.000000000,2018-04-01 13:30:00,,,,0.0,0.0,2018-03-01 13:30:00,TrueCoin,UTC--5
n,PAYSURA,,PAYSURA is providing the International PayReward Coin IPC in order to create a worldwide uniform reward system that applies the advantages of the Blockchain Technology,29 days 23:59:59.000000000,2018-04-02 12:59:59,,,,0.0,-0.9882,2018-03-03 13:00:00,IPC,UTC+0
n,Nkor,,Solving copyright issues forever,30 days 23:59:59.000000000,2018-04-02 23:59:59,,,,0.0,0.0,2018-03-03 00:00:00,NKR,UTC+0
n,HASHBUX,,Decentralized online Gaming EcoSystem for Gamers,7 days 23:00:00.000000000,2018-04-03 14:00:00,,,,0.0,0.0,2018-03-26 15:00:00,,UTC+0
n,BITTO Exchange,,Bitcoin Exchange with 6 in 1 consisting of LendingStakingSignalReferralBorrowingTrading,77 days 23:59:59.000000000,2018-04-03 23:59:59,,,,0.0,0.0,2018-01-16 00:00:00,BITTO,UTC+0
n,Ether Legends (ELET),,Ethereum Based Collectible Trading Card Game driven by the gaming platform token elementeum ELET,48 days 00:00:00.000000000,2018-04-04 00:00:00,,,,0.0,0.0,2018-02-15 00:00:00,ELET,UTC+0
n,Amon,,Enabling crypto spending in everyday life,31 days 00:00:00.000000000,2018-04-04 09:00:00,,,,0.0,0.0,2018-03-04 09:00:00,AMN,UTC+0
n,Vestarin,,Cryptocurrency market place for goods and services,30 days 00:00:00.000000000,2018-04-04 12:00:00,,,,0.0,0.0,2018-03-05 12:00:00,VST,UTC+0
n,Thrive,,Blockchainbased Decentralized Advertising Marketplace,49 days 00:00:00.000000000,2018-04-05 10:00:00,,,,0.0,0.0,2018-02-15 10:00:00,THRT,UTC+0
n,R3SEC,,Moving target defense  ultimate security on blockchain,16 days 00:00:00.000000000,2018-04-05 12:00:00,,,,0.0,0.0,2018-03-20 12:00:00,R3S,UTC+0
n,RepuX,,RepuXs blockchainbacked platform enables Small and Medium Enterprises SMEs to securely sell their data,30 days 10:43:00.000000000,2018-04-05 17:00:00,,,,0.0,0.0,2018-03-06 06:17:00,REPUX,UTC+0
n,Bank of Hash Power,,The blockchain financial system guaranteed by Hash Power enable easiest access to crypto portfolio and trade settlement for EVERYONE,29 days 23:59:00.000000000,2018-04-05 23:59:00,,,,0.0,0.0,2018-03-07 00:00:00,,UTC+0
n,Renteum,,Renteum is going to be the first of its kind to tie its token to realestate in Scandinavia and England,94 days 00:00:00.000000000,2018-04-08 00:00:00,,,,0.0,0.0,2018-01-04 00:00:00,RTM,UTC+1
n,Bills,,Bills is a technology that allows placing advertisements to an outdoor billboard located in any part of the world within a couple of minutes,31 days 00:00:00.000000000,2018-04-08 00:00:00,,,,0.0,0.0,2018-03-08 00:00:00,BLS,UTC+0
n,Sandblock,,Rewarding customers for their loyalty engagement and feedback using cryptocurrencies,18 days 01:00:00.000000000,2018-04-08 15:00:00,,,,0.0,0.0,2018-03-21 14:00:00,SAT,UTC+1
n,VLB,,The number one blockchain fuel for the transport industry,63 days 00:00:00.000000000,2018-04-09 12:00:00,,,,0.0,0.0,2018-02-05 12:00:00,VLB,UTC+0
n,Signals Network,,Data science marketplace to help you discover create and monetize cryptocurrency trading,28 days 00:00:00.000000000,2018-04-09 14:00:00,,,,0.0,0.0,2018-03-12 14:00:00,SGN,UTC+0
n,Gizer,,The real global gaming network,25 days 00:00:00.000000000,2018-04-10 12:00:00,,,,0.0,0.0,2018-03-16 12:00:00,GZR,UTC+0
n,MD Tokens,,Creating a universal digital payment engine to power a smart secure and efficient healthcare ecosystem accessible anywhere at anytime,31 days 00:00:00.000000000,2018-04-10 16:00:00,,,,0.0,0.0,2018-03-10 16:00:00,MDTK,UTC+0
n,CUBAAZ,,Travel for a Blockchain Era  Pay for goods and services whiles enjoying great discounts,95 days 00:00:00.000000000,2018-04-10 23:59:00,,,,0.0,0.0,2018-01-05 23:59:00,CC,UTC+0
n,On.Live,,An open and decentralized platform for video broadcast and remote consultations markets,31 days 00:00:00.000000000,2018-04-11 11:00:00,,,,0.0,0.0,2018-03-11 11:00:00,ONL,UTC+0
n,RxEAL,,The latest way to profit from Real Estate,30 days 00:00:00.000000000,2018-04-11 12:00:00,,,,0.0,0.0,2018-03-12 12:00:00,RXL,UTC+0
n,FLOGmall,,An international ecommerce site created for users  from all over the world who sell and buy various products and services with tokens,21 days 00:00:00.000000000,2018-04-12 07:59:00,,,,0.0,0.0,2018-03-22 07:59:00,MLC,UTC+3
n,Mosaic,,Decentralized Market Intelligence Network for Publishers and Stakeholders,57 days 00:00:00.000000000,2018-04-12 20:56:00,,,,0.0,0.0,2018-02-14 20:56:00,MZX,UTC+0
n,Viola.AI,,ViolaAI is the Worlds First AIdriven Marketplace for Dating and Relationships with real business backing of 13 years,30 days 00:00:00.000000000,2018-04-13 04:00:00,,,,0.0,0.0,2018-03-14 04:00:00,VIOLA,UTC+0
n,iOlite,,iOlite allows anyone to write smart contract using any language natural or programming,17 days 19:00:00.000000000,2018-04-14 00:00:00,,,,0.0,0.0,2018-03-27 05:00:00,iLT,UTC+0
n,MoxyOne,,Branded debit cards and secure payment infrastructure for all companies and ICOs that issue cryptocurrencies,31 days 00:00:00.000000000,2018-04-14 01:00:00,,,,0.0,0.0,2018-03-14 01:00:00,SPEND,UTC+0
n,COTI,,COTI Currency of the Internet spearheading the mass adoption of digital currencies,14 days 00:00:00.000000000,2018-04-14 11:00:00,,,,0.0,0.0,2018-03-31 11:00:00,COTI,UTC+0
n,RentAway,,RentAway is an online global platform the unique rental marketplace that will facilitate rental transactions between private individuals peertopeer and businesses for a wide range of goods equipment and real estate,45 days 00:00:00.000000000,2018-04-15 00:00:00,,,,0.0,0.0,2018-03-01 00:00:00,RTW,UTC+0
n,NeuroChain,,Implementing AI at the heart of the Blockchain,27 days 00:00:00.000000000,2018-04-15 08:00:00,,,,0.0,0.0,2018-03-19 08:00:00,NCC,UTC+0
n,Native Video Box,,An independent video distribution platform with native eco approach to advertising based on machine learning,135 days 11:59:59.000000000,2018-04-15 11:59:59,,,,0.0,0.0,2017-12-01 00:00:00,NVB,UTC+0
n,Midex,,Midex makes cryptocurrency use accessible to business traders and everyday users Midex is a financial ecosystem which encompasses the needs of each economic agent through a fully licensed and encrypted exchange,90 days 23:59:59.000000000,2018-04-15 23:59:59,,,,0.0,0.0,2018-01-15 00:00:00,MDX,UTC+0
n,Node,,Intelligent Technology for Wireless Energy For Private and Commercial Use,60 days 00:00:00.000000000,2018-04-16 00:00:00,,,,0.0,0.0,2018-02-15 00:00:00,NODE,UTC+2
n,BITETHER,,Dapp for gaming tournament and lending platform,31 days 00:00:00.000000000,2018-04-16 00:00:00,,,,0.0,0.0,2018-03-16 00:00:00,BTT,UTC+0
n,BLOCKPIX,,Ecommerce Solution for the Creative and Entertainment Industry,31 days 00:00:00.000000000,2018-04-18 12:00:00,,,,0.0,0.0,2018-03-18 12:00:00,BPX,UTC+2
n,Hamster Marketplace,,Decentralized trading platform for sale of innovative indiegadgets run by manufacturers,59 days 00:00:00.000000000,2018-04-19 00:00:00,,,,0.0,0.0,2018-02-19 00:00:00,HMT,UTC+3
n,MoneyTap Token,,App that allows bank customers to settle transactions instantly,27 days 00:00:00.000000000,2018-04-19 08:30:00,,,,0.0,0.0,2018-03-23 08:30:00,MTP,UTC+0
n,Giftcoin,,Giftcoin is a groundbreaking new system designed to revolutionise charitable giving,30 days 00:30:00.000000000,2018-04-19 10:00:00,,,,0.0,0.0,2018-03-20 09:30:00,GIFT,UTC--5
n,Benebit,,Benebit is a global decentralized ecosystem that enables interaction without borders between brands companies and consumers and is built on Blockchain technology,87 days 00:00:00.000000000,2018-04-19 13:00:00,,,,0.0,0.0,2018-01-22 13:00:00,BNE,UTC+0
n,XYO Network,,With over 1 million locationverifying beacons already in the world XYO is blockchain39s first cryptolocation oracle network,31 days 00:00:00.000000000,2018-04-20 00:00:00,,,,0.0,0.0,2018-03-20 00:00:00,XYO,UTC--8
n,Ponder,,A decentralized matchmaking platform revolutionizing how people meet,64 days 16:00:00.000000000,2018-04-20 06:00:00,,,,0.0,0.0,2018-02-14 14:00:00,PON,UTC+0
n,BitCar,,PeertoPeer exotic car trading platform using Blockchain Technology for precision speed and lowered transaction cost,79 days 00:00:00.000000000,2018-04-20 07:00:00,,,,0.0,0.0,2018-01-31 07:00:00,,UTC+0
n,Rexpax,,Rexpax encourages lending and sharing among neighbors,31 days 00:00:00.000000000,2018-04-20 09:00:00,,,,0.0,0.0,2018-03-20 09:00:00,REXX,UTC--4
n,DeHedge,,RiskHedging Platform for cryptocurrency investors DeHedge helps the investor guard against market volatility,36 days 00:00:00.000000000,2018-04-20 11:00:00,,,,0.0,0.0,2018-03-15 11:00:00,DHT,UTC+0
n,Kryll.io,,Bringing professional trading tools to everyone,72 days 00:00:00.000000000,2018-04-20 12:00:00,,,,0.0,0.0,2018-02-07 12:00:00,KRL,UTC+0
n,Auctus,,Smart Contract Powered Retirement Plans AUCTUS Helps People Plan Ahead of Retirement,10 days 00:00:00.000000000,2018-04-20 14:00:00,,,,0.0,0.0,2018-04-10 14:00:00,AUC,UTC+0
n,PokerSports,,Decentralized  community driven platform that integrates Blockchain iGaming eSports and Fantasy Sports,56 days 00:00:00.000000000,2018-04-21 12:00:00,,,,0.0,0.0,2018-02-24 12:00:00,XPST,UTC--7
n,SMRT,,The Smart Startup Token project is Making Blockchain Accessible to Startups and Small Businesses,28 days 00:00:00.000000000,2018-04-21 14:00:00,,,,0.0,0.0,2018-03-24 14:00:00,SMRT,UTC+1
n,Lendingblock,,Fully collateralised borrowing and lending of crypto assets,7 days 00:00:00.000000000,2018-04-22 15:00:00,,,,0.0,0.0,2018-04-15 15:00:00,LND,UTC+0
n,ALAX,,The Blockchain Appstore Designed for Gamers,6 days 00:00:00.000000000,2018-04-23 10:30:00,,,,0.0,0.0,2018-04-17 10:30:00,ALX,UTC+0
n,FolleX,,Global Cryptocurrency Exchange and interactive Social platform,31 days 00:00:00.000000000,2018-04-23 12:00:00,,,,0.0,0.0,2018-03-23 12:00:00,SET,UTC+0
n,Otcrit,,Advanced Cryptocurrency Exchange and Informational Marketplace,67 days 00:00:00.000000000,2018-04-23 18:00:00,,,,0.07,-0.7236,2018-02-15 18:00:00,OTC,UTC+1
n,Bitnation,,Pangea Arbitration Token PAT powers the Pangea Jurisdiction,29 days 23:00:00.000000000,2018-04-24 11:00:00,,,,0.0,0.0,2018-03-25 12:00:00,PAT,UTC+0
n,Checqit,,The Smartest Decentralized Peertopeer lending platform,30 days 23:59:00.000000000,2018-04-24 11:59:00,,,,0.0,0.0,2018-03-24 12:00:00,CQT,UTC--5
n,Gluon,,Gluons platform establishes an interconnected network of vehicles and owners for diagnostics,31 days 14:59:00.000000000,2018-04-27 14:59:00,,,,0.0,0.0,2018-03-27 00:00:00,GLU,UTC--7
n,DapCash,,First postquantum crypto currency with multiple blockchain,66 days 00:00:00.000000000,2018-04-28 00:00:00,,,,0.0,0.0,2018-02-21 00:00:00,DAPG,UTC+7
n,AstorGame,,eSport  Online Gaming platform  Decentralized games Sports Betting and Casino using blockchain smart contracts  Provably Fair,90 days 00:00:00.000000000,2018-04-29 00:00:00,,,,0.0,0.0,2018-01-29 00:00:00,ASTOR,UTC+0
n,Connectjob,,ConnectJob ultimately connects jobs to people and people to jobs using the power of blockchain technology,150 days 00:00:00.000000000,2018-04-30 00:00:00,,,,0.0,-0.9981,2017-12-01 00:00:00,CJT,UTC+0
n,Galaxis,,A platform with optional private  smart contracts and feeless transactions,60 days 00:00:00.000000000,2018-04-30 00:00:00,,,,0.0,0.0,2018-03-01 00:00:00,XLS,UTC--5
n,Corl,,Revenue sharing on the blockchain A regular stream of quarterly profit payments,29 days 00:00:00.000000000,2018-04-30 06:56:00,,,,0.0,0.0,2018-04-01 06:56:00,CRL,UTC+0
n,FloraFIC,,Applied technology of AI and blockchain to work together via the smart FIC application,52 days 23:59:00.000000000,2018-04-30 11:59:00,,,,0.0,0.0,2018-03-08 12:00:00,FIC,UTC+7
n,Robotina,,Internet Of Things Artificial Intelligence  Blockchain empowering energy consumers,39 days 23:29:00.000000000,2018-04-30 14:59:00,,,,0.0,0.0,2018-03-21 15:30:00,ROX,UTC+1
n,Fox Trading,,Exclusive Trading Service for Forex and Cryptocurrencies for maximized earnings,51 days 00:00:00.000000000,2018-04-30 15:00:00,,,,0.0,0.0,2018-03-10 15:00:00,FOXT,UTC+1
n,Cryptelo,,Platform for encrypted data sharing,46 days 00:00:00.000000000,2018-04-30 17:00:00,,,,0.0,0.0,2018-03-15 17:00:00,CRL,UTC+0
